name,time,airtemp,ambtemp,fermtemp,sensor
temp_info,1636835980342249125,44.510000000000005,63.5216,67.01,temp1
temp_info,1636836041343328914,44.510000000000005,63.5216,67.1216,temp1
temp_info,1636836102426777814,44.510000000000005,63.7466,67.1216,temp1
temp_info,1636836163423259577,45.185,63.7466,67.1216,temp1
temp_info,1636836224385043100,45.185,63.7466,67.235,temp1
temp_info,1636836285423209744,45.185,64.085,67.235,temp1
temp_info,1636836346385085033,45.7466,64.085,67.235,temp1
temp_info,1636836407396225141,45.7466,64.085,67.3466,temp1
temp_info,1636836468386154858,45.7466,64.085,67.3466,temp1
temp_info,1636836529341713473,46.4216,64.085,67.3466,temp1
temp_info,1636836590292861890,46.4216,64.085,67.46,temp1
temp_info,1636836651263312048,46.4216,64.31,67.46,temp1
temp_info,1636836712223156323,46.6466,64.31,67.46,temp1
temp_info,1636836773182823735,46.6466,64.31,67.46,temp1
temp_info,1636836834222790696,46.6466,64.4216,67.46,temp1
temp_info,1636836895184017647,46.8716,64.4216,67.46,temp1
temp_info,1636836956225110312,46.8716,64.4216,67.46,temp1
temp_info,1636837017181461164,46.8716,64.6466,67.46,temp1
temp_info,1636837078143520491,47.0966,64.6466,67.46,temp1
temp_info,1636837139183435729,47.0966,64.6466,67.685,temp1
temp_info,1636837200212835682,47.0966,64.8716,67.685,temp1
temp_info,1636837261173004895,47.321600000000004,64.8716,67.685,temp1
temp_info,1636837322143822721,47.321600000000004,64.8716,67.7966,temp1
temp_info,1636837383101086633,47.321600000000004,64.985,67.7966,temp1
temp_info,1636837444063375654,47.5466,64.985,67.7966,temp1
temp_info,1636837505103451382,47.5466,64.985,67.91,temp1
temp_info,1636837566143425554,47.5466,65.0966,67.91,temp1
temp_info,1636837627183696242,47.66,65.0966,67.91,temp1
temp_info,1636837688223393408,47.66,65.0966,67.91,temp1
temp_info,1636837749303337586,47.66,65.3216,67.91,temp1
temp_info,1636837810332924215,47.7716,65.3216,67.91,temp1
temp_info,1636837871386187400,47.7716,65.3216,68.135,temp1
temp_info,1636837932386698325,47.7716,65.5466,68.135,temp1
temp_info,1636837993421205843,47.885,65.5466,68.135,temp1
temp_info,1636838054385259241,47.885,65.5466,68.135,temp1
temp_info,1636838115343300431,47.885,65.66,68.135,temp1
temp_info,1636838176386342046,48.11,65.66,68.135,temp1
temp_info,1636838237422801141,48.11,65.66,68.2466,temp1
temp_info,1636838298404761397,48.11,65.7716,68.2466,temp1
temp_info,1636838359422599337,48.221599999999995,65.7716,68.2466,temp1
temp_info,1636838420374590019,48.221599999999995,65.7716,68.36,temp1
temp_info,1636838481342886974,48.221599999999995,65.9966,68.36,temp1
temp_info,1636838542384783911,48.335,65.9966,68.36,temp1
temp_info,1636838603338756314,48.335,65.9966,68.4716,temp1
temp_info,1636838664303244517,48.335,66.11,68.4716,temp1
temp_info,1636838725342846110,48.4466,66.11,68.4716,temp1
temp_info,1636838786303301480,48.4466,66.11,68.585,temp1
temp_info,1636838847263027076,48.4466,66.2216,68.585,temp1
temp_info,1636838908224138971,48.6716,66.2216,68.585,temp1
temp_info,1636838969183368267,48.6716,66.2216,68.585,temp1
temp_info,1636839030145702992,48.6716,66.335,68.585,temp1
temp_info,1636839091103264274,48.6716,66.335,68.585,temp1
temp_info,1636839152143655436,48.6716,66.335,68.6966,temp1
temp_info,1636839213103404890,48.6716,66.56,68.6966,temp1
temp_info,1636839274064315995,48.8966,66.56,68.6966,temp1
temp_info,1636839335021389833,48.8966,66.56,68.81,temp1
temp_info,1636839395983199119,48.8966,66.6716,68.81,temp1
temp_info,1636839456943269340,49.01,66.6716,68.81,temp1
temp_info,1636839517903163845,49.01,66.6716,69.035,temp1
temp_info,1636839578862596278,49.01,66.785,69.035,temp1
temp_info,1636839639823450196,49.1216,66.785,69.035,temp1
temp_info,1636839700854984563,49.1216,66.785,69.035,temp1
temp_info,1636839761823364868,49.1216,67.00999999999999,69.035,temp1
temp_info,1636839822863153458,49.1216,67.00999999999999,69.035,temp1
temp_info,1636839883903469241,49.1216,67.00999999999999,69.26,temp1
temp_info,1636839944943434538,49.1216,67.1216,69.26,temp1
temp_info,1636840005903178270,50.0216,67.1216,69.26,temp1
temp_info,1636840066864313036,50.0216,67.1216,69.26,temp1
temp_info,1636840127821366100,50.0216,67.235,69.26,temp1
temp_info,1636840188782774588,50.81,67.235,69.26,temp1
temp_info,1636840249783717387,50.81,67.235,69.3716,temp1
temp_info,1636840310773432063,50.81,67.46,69.3716,temp1
temp_info,1636840371744635812,51.1466,67.46,69.3716,temp1
temp_info,1636840432703151708,51.1466,67.46,69.485,temp1
temp_info,1636840493663291742,51.1466,67.5716,69.485,temp1
temp_info,1636840554622370031,51.26,67.5716,69.485,temp1
temp_info,1636840615660487003,51.26,67.5716,69.5966,temp1
temp_info,1636840676624496989,51.26,67.685,69.5966,temp1
temp_info,1636840737663168835,51.26,67.685,69.5966,temp1
temp_info,1636840798624485848,51.26,67.685,69.71,temp1
temp_info,1636840859582990469,51.26,67.7966,69.71,temp1
temp_info,1636840920533001791,51.26,67.7966,69.71,temp1
temp_info,1636840981503451618,51.26,67.7966,69.8216,temp1
temp_info,1636841042543102585,51.26,68.0216,69.8216,temp1
temp_info,1636841103503436947,51.485,68.0216,69.8216,temp1
temp_info,1636841164463146086,51.485,68.0216,69.935,temp1
temp_info,1636841225423793014,51.485,68.13499999999999,69.935,temp1
temp_info,1636841286385607752,51.485,68.13499999999999,69.935,temp1
temp_info,1636841347386401009,51.485,68.13499999999999,70.0466,temp1
temp_info,1636841408392429080,51.485,68.2466,70.0466,temp1
temp_info,1636841469423341409,50.9216,68.2466,70.0466,temp1
temp_info,1636841530452925772,50.9216,68.2466,70.16,temp1
temp_info,1636841591423371047,50.9216,68.4716,70.16,temp1
temp_info,1636841652422522203,50.471599999999995,68.4716,70.16,temp1
temp_info,1636841713424796223,50.471599999999995,68.4716,70.2716,temp1
temp_info,1636841774385967270,50.471599999999995,68.4716,70.2716,temp1
temp_info,1636841835343229839,50.471599999999995,68.4716,70.2716,temp1
temp_info,1636841896303384703,50.471599999999995,68.4716,70.2716,temp1
temp_info,1636841957342904067,50.471599999999995,68.6966,70.2716,temp1
temp_info,1636842018303097144,50.36,68.6966,70.2716,temp1
temp_info,1636842079343505467,50.36,68.6966,70.385,temp1
temp_info,1636842140292813380,50.36,68.81,70.385,temp1
temp_info,1636842201313792417,50.471599999999995,68.81,70.385,temp1
temp_info,1636842262303178365,50.471599999999995,68.81,70.61,temp1
temp_info,1636842323263048136,50.471599999999995,68.9216,70.61,temp1
temp_info,1636842384223444410,50.471599999999995,68.9216,70.61,temp1
temp_info,1636842445263649467,50.471599999999995,68.9216,70.7216,temp1
temp_info,1636842506343177596,50.471599999999995,69.035,70.7216,temp1
temp_info,1636842567343639744,50.36,69.035,70.7216,temp1
temp_info,1636842628386267855,50.36,69.035,70.7216,temp1
temp_info,1636842689463455958,50.36,69.035,70.7216,temp1
temp_info,1636842750453420040,50.471599999999995,69.035,70.7216,temp1
temp_info,1636842811425452492,50.471599999999995,69.035,70.835,temp1
temp_info,1636842872463427589,50.471599999999995,68.9216,70.835,temp1
temp_info,1636842933423252514,50.471599999999995,68.9216,70.835,temp1
temp_info,1636842994386130567,50.471599999999995,68.9216,70.835,temp1
temp_info,1636843055342753809,50.471599999999995,68.9216,70.835,temp1
temp_info,1636843116302659145,50.585,68.9216,70.835,temp1
temp_info,1636843177263199584,50.585,68.9216,70.9466,temp1
temp_info,1636843238303147456,50.585,68.2466,70.9466,temp1
temp_info,1636843299263181080,50.585,68.2466,70.9466,temp1
temp_info,1636843360212907866,50.585,68.2466,70.835,temp1
temp_info,1636843421181500561,50.585,67.91,70.835,temp1
temp_info,1636843482143212170,50.585,67.91,70.835,temp1
temp_info,1636843543103153853,50.585,67.91,70.835,temp1
temp_info,1636843604143699409,50.585,67.5716,70.835,temp1
temp_info,1636843665183641337,50.6966,67.5716,70.835,temp1
temp_info,1636843726143131989,50.6966,67.5716,70.9466,temp1
temp_info,1636843787103095572,50.6966,67.1216,70.9466,temp1
temp_info,1636843848061208568,50.6966,67.1216,70.9466,temp1
temp_info,1636843909023491242,50.6966,67.1216,70.9466,temp1
temp_info,1636843969983032796,50.6966,66.8966,70.9466,temp1
temp_info,1636844031023220689,50.81,66.8966,70.9466,temp1
temp_info,1636844091983133919,50.81,66.8966,70.835,temp1
temp_info,1636844152943841752,50.81,66.56,70.835,temp1
temp_info,1636844213983891350,50.81,66.56,70.835,temp1
temp_info,1636844274941088494,50.81,66.56,70.9466,temp1
temp_info,1636844335903163135,50.81,66.4466,70.9466,temp1
temp_info,1636844396864516814,50.81,66.4466,70.9466,temp1
temp_info,1636844457903041404,50.81,66.4466,70.9466,temp1
temp_info,1636844518943342848,50.81,66.2216,70.9466,temp1
temp_info,1636844579903058111,50.81,66.2216,70.9466,temp1
temp_info,1636844640863443907,50.81,66.2216,70.835,temp1
temp_info,1636844701814969585,50.81,65.9966,70.835,temp1
temp_info,1636844762783215197,50.81,65.9966,70.835,temp1
temp_info,1636844823823828539,50.81,65.9966,70.835,temp1
temp_info,1636844884783180967,50.81,65.7716,70.835,temp1
temp_info,1636844945780894745,50.9216,65.7716,70.835,temp1
temp_info,1636845006783221283,50.9216,65.7716,70.835,temp1
temp_info,1636845067744805062,50.9216,65.5466,70.835,temp1
temp_info,1636845128701365932,50.81,65.5466,70.835,temp1
temp_info,1636845189664635908,50.81,65.5466,70.835,temp1
temp_info,1636845250613717246,50.81,65.3216,70.835,temp1
temp_info,1636845311583429762,50.9216,65.3216,70.835,temp1
temp_info,1636845372544112758,50.9216,65.3216,70.835,temp1
temp_info,1636845433500841262,50.9216,65.21,70.835,temp1
temp_info,1636845494463323258,51.035,65.21,70.835,temp1
temp_info,1636845555423285836,51.035,65.21,70.835,temp1
temp_info,1636845616395831978,51.035,65.0966,70.835,temp1
temp_info,1636845677343987942,51.035,65.0966,70.835,temp1
temp_info,1636845738301088574,51.035,65.0966,70.835,temp1
temp_info,1636845799263479149,51.035,64.985,70.835,temp1
temp_info,1636845860213304150,51.035,64.985,70.835,temp1
temp_info,1636845921187262665,51.035,64.985,70.835,temp1
temp_info,1636845982223164848,51.035,64.8716,70.835,temp1
temp_info,1636846043203399226,51.035,64.8716,70.835,temp1
temp_info,1636846104224103570,51.035,64.8716,70.835,temp1
temp_info,1636846165264330687,51.035,64.6466,70.835,temp1
temp_info,1636846226220511105,51.1466,64.6466,70.835,temp1
temp_info,1636846287183382776,51.1466,64.6466,70.835,temp1
temp_info,1636846348143827515,51.1466,64.535,70.835,temp1
temp_info,1636846409103428079,51.1466,64.535,70.835,temp1
temp_info,1636846470148158565,51.1466,64.535,70.835,temp1
temp_info,1636846531102932218,51.1466,64.535,70.835,temp1
temp_info,1636846592108296732,51.1466,64.535,70.835,temp1
temp_info,1636846653154097050,51.1466,64.535,70.835,temp1
temp_info,1636846714141244846,51.1466,64.4216,70.835,temp1
temp_info,1636846775103212734,51.1466,64.4216,70.835,temp1
temp_info,1636846836143408782,51.1466,64.4216,70.835,temp1
temp_info,1636846897102802181,51.1466,64.31,70.835,temp1
temp_info,1636846958142573558,51.26,64.31,70.835,temp1
temp_info,1636847019103293121,51.26,64.31,70.835,temp1
temp_info,1636847080111140797,51.26,64.1966,70.835,temp1
temp_info,1636847141102680038,51.26,64.1966,70.835,temp1
temp_info,1636847202142563280,51.26,64.1966,70.835,temp1
temp_info,1636847263103506495,51.26,64.1966,70.835,temp1
temp_info,1636847324143606382,51.26,64.1966,70.835,temp1
temp_info,1636847385103448180,51.26,64.1966,70.835,temp1
temp_info,1636847446143133581,51.26,63.9716,70.835,temp1
temp_info,1636847507103299829,51.3716,63.9716,70.835,temp1
temp_info,1636847568063122268,51.3716,63.9716,70.835,temp1
temp_info,1636847629022908851,51.3716,63.9716,70.835,temp1
temp_info,1636847689980811075,51.3716,63.9716,70.835,temp1
temp_info,1636847750943281899,51.3716,63.9716,70.7216,temp1
temp_info,1636847811983375553,51.3716,63.86,70.7216,temp1
temp_info,1636847873023602416,51.3716,63.86,70.7216,temp1
temp_info,1636847934063395272,51.3716,63.86,70.835,temp1
temp_info,1636847995103425599,51.3716,63.7466,70.835,temp1
temp_info,1636848056143646590,51.3716,63.7466,70.835,temp1
temp_info,1636848117104983624,51.3716,63.7466,70.7216,temp1
temp_info,1636848178143237607,51.3716,63.7466,70.7216,temp1
temp_info,1636848239183217461,51.3716,63.7466,70.7216,temp1
temp_info,1636848300142429042,51.3716,63.7466,70.7216,temp1
temp_info,1636848361112698031,51.3716,63.184999999999995,70.7216,temp1
temp_info,1636848422062498694,51.485,63.184999999999995,70.7216,temp1
temp_info,1636848483023413786,51.485,63.184999999999995,70.7216,temp1
temp_info,1636848543983351223,51.485,62.3966,70.7216,temp1
temp_info,1636848605023181226,51.596599999999995,62.3966,70.7216,temp1
temp_info,1636848666063482965,51.596599999999995,62.3966,70.7216,temp1
temp_info,1636848727104507030,51.596599999999995,61.834999999999994,70.7216,temp1
temp_info,1636848788063261510,51.596599999999995,61.834999999999994,70.7216,temp1
temp_info,1636848849032478249,51.596599999999995,61.834999999999994,70.7216,temp1
temp_info,1636848909984156852,51.596599999999995,61.385,70.7216,temp1
temp_info,1636848971024151954,51.596599999999995,61.385,70.7216,temp1
temp_info,1636849031981244061,51.596599999999995,61.385,70.7216,temp1
temp_info,1636849092943368857,51.596599999999995,60.709999999999994,70.7216,temp1
temp_info,1636849153902822649,51.596599999999995,60.709999999999994,70.7216,temp1
temp_info,1636849214863246641,51.596599999999995,60.709999999999994,70.7216,temp1
temp_info,1636849275823520041,51.596599999999995,60.035,70.7216,temp1
temp_info,1636849336782212039,51.596599999999995,60.035,70.7216,temp1
temp_info,1636849397744713754,51.596599999999995,60.035,70.61,temp1
temp_info,1636849458823229529,51.596599999999995,59.584999999999994,70.61,temp1
temp_info,1636849519823030873,51.596599999999995,59.584999999999994,70.61,temp1
temp_info,1636849580773125696,51.596599999999995,59.584999999999994,70.61,temp1
temp_info,1636849641744337116,51.596599999999995,59.02159999999999,70.61,temp1
temp_info,1636849702779104923,51.71,59.02159999999999,70.61,temp1
temp_info,1636849763779266049,51.71,59.02159999999999,70.61,temp1
temp_info,1636849824702736282,51.71,58.459999999999994,70.61,temp1
temp_info,1636849885783563107,51.8216,58.459999999999994,70.61,temp1
temp_info,1636849946782656450,51.8216,58.459999999999994,70.4966,temp1
temp_info,1636850007744659791,51.8216,58.459999999999994,70.4966,temp1
temp_info,1636850068702866858,51.8216,58.459999999999994,70.4966,temp1
temp_info,1636850129663943730,51.8216,58.459999999999994,70.4966,temp1
temp_info,1636850190692855102,51.8216,57.4466,70.4966,temp1
temp_info,1636850251668470303,51.935,57.4466,70.4966,temp1
temp_info,1636850312703749798,51.935,57.4466,70.4966,temp1
temp_info,1636850373660564174,51.935,56.7716,70.4966,temp1
temp_info,1636850434634071179,52.0466,56.7716,70.4966,temp1
temp_info,1636850495663772077,52.0466,56.7716,70.4966,temp1
temp_info,1636850556744384544,52.0466,56.3216,70.4966,temp1
temp_info,1636850617744835282,52.0466,56.3216,70.4966,temp1
temp_info,1636850678783016062,52.0466,56.3216,70.4966,temp1
temp_info,1636850739744278520,52.0466,55.76,70.4966,temp1
temp_info,1636850800693019914,52.16,55.76,70.4966,temp1
temp_info,1636850861663188774,52.16,55.76,70.385,temp1
temp_info,1636850922624516152,52.16,55.1966,70.385,temp1
temp_info,1636850983583027838,52.16,55.1966,70.385,temp1
temp_info,1636851044622200045,52.16,55.1966,70.2716,temp1
temp_info,1636851105584173861,52.16,54.635,70.2716,temp1
temp_info,1636851166543279599,52.16,54.635,70.2716,temp1
temp_info,1636851227503415127,52.16,54.635,70.2716,temp1
temp_info,1636851288463337365,52.16,54.0716,70.2716,temp1
temp_info,1636851349424098226,52.2716,54.0716,70.2716,temp1
temp_info,1636851410373062735,52.2716,54.0716,70.2716,temp1
temp_info,1636851471343601576,52.2716,53.735,70.2716,temp1
temp_info,1636851532384705320,52.2716,53.735,70.2716,temp1
temp_info,1636851593423340475,52.2716,53.735,70.2716,temp1
temp_info,1636851654463001970,52.2716,53.1716,70.2716,temp1
temp_info,1636851715423198800,52.2716,53.1716,70.2716,temp1
temp_info,1636851776385970608,52.2716,53.1716,70.16,temp1
temp_info,1636851837424566409,52.2716,52.61,70.16,temp1
temp_info,1636851898386053039,52.385,52.61,70.16,temp1
temp_info,1636851959342995549,52.385,52.61,70.0466,temp1
temp_info,1636852020293060635,52.385,52.2716,70.0466,temp1
temp_info,1636852081252765883,52.4966,52.2716,70.0466,temp1
temp_info,1636852142223349032,52.4966,52.2716,70.0466,temp1
temp_info,1636852203183155031,52.4966,51.935,70.0466,temp1
temp_info,1636852264223211965,52.4966,51.935,70.0466,temp1
temp_info,1636852325182852923,52.4966,51.935,70.0466,temp1
temp_info,1636852386183163797,52.4966,51.596599999999995,70.0466,temp1
temp_info,1636852447222889460,52.4966,51.596599999999995,70.0466,temp1
temp_info,1636852508223351402,52.4966,51.596599999999995,69.935,temp1
temp_info,1636852569263836898,52.4966,51.1466,69.935,temp1
temp_info,1636852630292959249,52.4966,51.1466,69.935,temp1
temp_info,1636852691263638733,52.4966,51.1466,69.935,temp1
temp_info,1636852752302889291,52.4966,50.81,69.935,temp1
temp_info,1636852813258821029,52.4966,50.81,69.935,temp1
temp_info,1636852874223522174,52.4966,50.81,69.8216,temp1
temp_info,1636852935182896782,52.4966,50.471599999999995,69.8216,temp1
temp_info,1636852996143949751,52.61,50.471599999999995,69.8216,temp1
temp_info,1636853057182835453,52.61,50.471599999999995,69.8216,temp1
temp_info,1636853118143105056,52.61,50.0216,69.8216,temp1
temp_info,1636853179105218907,52.61,50.0216,69.8216,temp1
temp_info,1636853240143074408,52.61,50.0216,69.8216,temp1
temp_info,1636853301105824692,52.61,49.7966,69.8216,temp1
temp_info,1636853362143140587,52.721599999999995,49.7966,69.8216,temp1
temp_info,1636853423105683219,52.721599999999995,49.7966,69.8216,temp1
temp_info,1636853484063835029,52.721599999999995,49.46,69.8216,temp1
temp_info,1636853545021352971,52.721599999999995,49.46,69.8216,temp1
temp_info,1636853605982692998,52.721599999999995,49.46,69.71,temp1
temp_info,1636853666943364131,52.721599999999995,49.46,69.71,temp1
temp_info,1636853727903157361,52.721599999999995,49.46,69.71,temp1
temp_info,1636853788864011661,52.721599999999995,49.46,69.8216,temp1
temp_info,1636853849820945062,52.721599999999995,49.7966,69.8216,temp1
temp_info,1636853910803490330,52.835,49.7966,69.8216,temp1
temp_info,1636853971785960653,52.835,49.7966,69.8216,temp1
temp_info,1636854032783209913,52.835,50.6966,69.8216,temp1
temp_info,1636854093782550200,52.721599999999995,50.6966,69.8216,temp1
temp_info,1636854154782717520,52.721599999999995,50.6966,69.935,temp1
temp_info,1636854215744371170,52.721599999999995,51.3716,69.935,temp1
temp_info,1636854276701176888,52.61,51.3716,69.935,temp1
temp_info,1636854337663724588,52.61,51.3716,70.0466,temp1
temp_info,1636854398624512327,52.61,52.0466,70.0466,temp1
temp_info,1636854459663721485,52.721599999999995,52.0466,70.0466,temp1
temp_info,1636854520613693347,52.721599999999995,52.0466,70.16,temp1
temp_info,1636854581583216076,52.721599999999995,52.4966,70.16,temp1
temp_info,1636854642542905895,52.721599999999995,52.4966,70.16,temp1
temp_info,1636854703503379721,52.721599999999995,52.4966,70.61,temp1
temp_info,1636854764543530949,52.721599999999995,52.835,70.61,temp1
temp_info,1636854825543082498,52.61,52.835,70.61,temp1
temp_info,1636854886544515042,52.61,52.835,71.1716,temp1
temp_info,1636854947584626298,52.61,53.06,71.1716,temp1
temp_info,1636855008543526183,52.61,53.06,71.1716,temp1
temp_info,1636855069503447068,52.61,53.06,71.96,temp1
temp_info,1636855130452904038,52.61,53.3966,71.96,temp1
temp_info,1636855191421480867,52.61,53.3966,71.96,temp1
temp_info,1636855252386591726,52.61,53.3966,71.96,temp1
temp_info,1636855313343190656,52.61,53.285,71.96,temp1
temp_info,1636855374303292562,52.721599999999995,53.285,71.96,temp1
temp_info,1636855435263923467,52.721599999999995,53.285,71.96,temp1
temp_info,1636855496221265400,52.721599999999995,52.16,71.96,temp1
temp_info,1636855557183232300,52.721599999999995,52.16,71.96,temp1
temp_info,1636855618143296217,52.721599999999995,52.16,71.6216,temp1
temp_info,1636855679182486529,52.721599999999995,51.1466,71.6216,temp1
temp_info,1636855740173144215,52.721599999999995,51.1466,71.6216,temp1
temp_info,1636855801178256181,52.721599999999995,51.1466,71.51,temp1
temp_info,1636855862144346850,52.721599999999995,50.36,71.51,temp1
temp_info,1636855923104909037,52.61,50.36,71.51,temp1
temp_info,1636855984141616306,52.61,50.36,71.3966,temp1
temp_info,1636856045104709278,52.61,49.685,71.3966,temp1
temp_info,1636856106143786711,52.835,49.685,71.3966,temp1
temp_info,1636856167104713786,52.835,49.685,71.1716,temp1
temp_info,1636856228144040441,52.835,49.01,71.1716,temp1
temp_info,1636856289104772733,52.835,49.01,71.1716,temp1
temp_info,1636856350107299193,52.835,49.01,71.06,temp1
temp_info,1636856411104475859,52.835,48.4466,71.06,temp1
temp_info,1636856472061525386,52.835,48.4466,71.06,temp1
temp_info,1636856533023442887,52.835,48.4466,71.06,temp1
temp_info,1636856593983384180,52.835,47.9966,71.06,temp1
temp_info,1636856655022930510,52.835,47.9966,71.06,temp1
temp_info,1636856715978606584,52.835,47.9966,70.835,temp1
temp_info,1636856776943144094,52.835,47.435,70.835,temp1
temp_info,1636856837902771837,52.835,47.435,70.835,temp1
temp_info,1636856898863345338,52.835,47.435,70.835,temp1
temp_info,1636856959942919476,52.835,48.11,70.835,temp1
temp_info,1636857020942404284,51.1466,48.11,70.835,temp1
temp_info,1636857081903384700,51.1466,48.11,70.7216,temp1
temp_info,1636857142943145156,51.1466,49.5716,70.7216,temp1
temp_info,1636857203982799855,51.8216,49.5716,70.7216,temp1
temp_info,1636857264942900939,51.8216,49.5716,70.61,temp1
temp_info,1636857325983734317,51.8216,50.2466,70.61,temp1
temp_info,1636857387054555820,52.2716,50.2466,70.61,temp1
temp_info,1636857448063097441,52.2716,50.2466,70.4966,temp1
temp_info,1636857509094309227,52.2716,50.81,70.4966,temp1
temp_info,1636857570111332785,52.61,50.81,70.4966,temp1
temp_info,1636857631104859534,52.61,50.81,70.385,temp1
temp_info,1636857692063819866,52.61,51.1466,70.385,temp1
temp_info,1636857753105772458,52.61,51.1466,70.385,temp1
temp_info,1636857814115424170,52.61,51.1466,70.2716,temp1
temp_info,1636857875101781057,52.61,51.596599999999995,70.2716,temp1
temp_info,1636857936063264347,53.06,51.596599999999995,70.2716,temp1
temp_info,1636857997022944094,53.06,51.596599999999995,70.2716,temp1
temp_info,1636858058063285612,53.06,51.8216,70.2716,temp1
temp_info,1636858119023320499,53.285,51.8216,70.2716,temp1
temp_info,1636858179982415065,53.285,51.8216,70.16,temp1
temp_info,1636858241022720188,53.285,51.8216,70.16,temp1
temp_info,1636858301983489488,53.285,51.8216,70.16,temp1
temp_info,1636858363023533826,53.285,51.8216,70.0466,temp1
temp_info,1636858424062900633,53.285,49.7966,70.0466,temp1
temp_info,1636858485023279494,53.285,49.7966,70.0466,temp1
temp_info,1636858546062616213,53.285,49.7966,69.935,temp1
temp_info,1636858607023779470,53.285,48.785,69.935,temp1
temp_info,1636858668062631546,53.6216,48.785,69.935,temp1
temp_info,1636858729105079766,53.6216,48.785,69.8216,temp1
temp_info,1636858790165661874,53.6216,48.11,69.8216,temp1
temp_info,1636858851105247899,53.6216,48.11,69.8216,temp1
temp_info,1636858912143699286,53.6216,48.11,69.8216,temp1
temp_info,1636858973105064541,53.6216,47.321600000000004,69.8216,temp1
temp_info,1636859034143314834,53.96,47.321600000000004,69.8216,temp1
temp_info,1636859095104159646,53.96,47.321600000000004,69.71,temp1
temp_info,1636859156060805889,53.96,46.6466,69.71,temp1
temp_info,1636859217023559996,54.185,46.6466,69.71,temp1
temp_info,1636859277984327585,54.185,46.6466,69.5966,temp1
temp_info,1636859339023216718,54.185,46.196600000000004,69.5966,temp1
temp_info,1636859400139723063,54.41,46.196600000000004,69.5966,temp1
temp_info,1636859461112776815,54.41,46.196600000000004,69.485,temp1
temp_info,1636859522143135334,54.41,45.635,69.485,temp1
temp_info,1636859583178521733,54.41,45.635,69.485,temp1
temp_info,1636859644142996305,54.41,45.635,69.3716,temp1
temp_info,1636859705105342396,54.41,45.185,69.3716,temp1
temp_info,1636859766143109323,54.635,45.185,69.3716,temp1
temp_info,1636859827104214945,54.635,45.185,69.26,temp1
temp_info,1636859888063278851,54.635,44.8466,69.26,temp1
temp_info,1636859949105559810,54.86,44.8466,69.26,temp1
temp_info,1636860010147709085,54.86,44.8466,69.035,temp1
temp_info,1636860071104960706,54.86,44.285,69.035,temp1
temp_info,1636860132143605417,54.971599999999995,44.285,69.035,temp1
temp_info,1636860193105378227,54.971599999999995,44.285,69.035,temp1
temp_info,1636860254063890967,54.971599999999995,43.835,69.035,temp1
temp_info,1636860315024200630,55.085,43.835,69.035,temp1
temp_info,1636860375980740151,55.085,43.835,68.9216,temp1
temp_info,1636860436943475284,55.085,43.4966,68.9216,temp1
temp_info,1636860497983175363,55.1966,43.4966,68.9216,temp1
temp_info,1636860559023200421,55.1966,43.4966,68.6966,temp1
temp_info,1636860619982554465,55.1966,43.0466,68.6966,temp1
temp_info,1636860681023342113,55.1966,43.0466,68.6966,temp1
temp_info,1636860741983671701,55.1966,43.0466,68.6966,temp1
temp_info,1636860802943064186,55.1966,42.485,68.6966,temp1
temp_info,1636860863903547906,55.1966,42.485,68.6966,temp1
temp_info,1636860924943435723,55.1966,42.485,68.585,temp1
temp_info,1636860985983899357,55.1966,42.260000000000005,68.585,temp1
temp_info,1636861047023623062,55.6466,42.260000000000005,68.585,temp1
